t,y
27291,32767
27292,32767
27293,32767
27294,32767
27295,32767
27296,32767
27297,32767
27298,32767
27299,32767
27300,32767
27301,32767
27302,32767
27303,32767
27304,32767
27305,32767
27306,32767
27307,32767
27308,32767
27309,32767
27310,32767
27311,32767
27312,-32767
27313,-32767
27314,-32767
27315,-32767
27316,-32767
27317,-32767
27318,-32767
27319,-32767
27320,-32767
27321,-32767
27322,-32767
27323,-32767
27324,-32767
27325,-32767
27326,-32767
27327,-32767
27328,-32767
27329,-32767
27330,-32767
27331,-32767
27332,-32767
27333,-32767
27334,-32767
27335,-32767
27336,-32767
27337,-32767
27338,-32767
27339,-32767
27340,-32767
27341,-32767
27342,-32767
27343,-32767
27344,-32767
27345,-32767
27346,-32767
27347,-32767
27348,-32767
27349,-32767
27350,-32767
27351,-32767
27352,-32767
27353,-32767
27354,-32767
27355,-32767
27356,-32767
27357,-32767
27358,-32767
27359,-32767
27360,-32767
27361,-32767
27362,-32767
27363,32767
27364,32767
27365,32767
27366,32767
27367,32767
27368,32767
27369,32767
27370,32767
27371,32767
27372,32767
27373,32767
27374,32767
27375,32767
27376,32767
27377,32767
27378,32767
27379,32767
27380,32767
27381,32767
27382,32767
27383,32767
27384,32767
27385,32767
27386,32767
27387,32767
27388,32767
27389,32767
27390,32767
27391,32767
27392,32767
27393,32767
27394,32767
27395,32767
27396,32767
27397,32767
27398,32767
27399,32767
27400,32767
27401,32767
27402,32767
27403,32767
27404,32767
27405,32767
27406,32767
27407,32767
27408,32767
27409,32767
27410,32767
27411,32767
27412,32767
27413,-32767
27414,-32767
27415,-32767
27416,-32767
27417,-32767
27418,-32767
27419,-32767
27420,-32767
27421,-32767
27422,-32767
27423,-32767
27424,-32767
27425,-32767
27426,-32767
27427,-32767
27428,-32767
27429,-32767
27430,-32767
27431,-32767
27432,-32767
27433,-32767
27434,-32767
27435,-32767
27436,-32767
27437,-32767
27438,-32767
27439,-32767
27440,-32767
27441,-32767
27442,-32767
27443,-32767
27444,-32767
27445,-32767
27446,-32767
27447,-32767
27448,-32767
27449,-32767
27450,-32767
27451,-32767
27452,-32767
27453,-32767
27454,-32767
27455,-32767
27456,-32767
27457,-32767
27458,-32767
27459,-32767
27460,-32767
27461,-32767
27462,-32767
27463,32767
27464,32767
27465,32767
27466,32767
27467,32767
27468,32767
27469,32767
27470,32767
27471,32767
27472,32767
27473,32767
27474,32767
27475,32767
27476,32767
27477,32767
27478,32767
27479,32767
27480,32767
27481,32767
27482,32767
27483,32767
27484,32767
27485,32767
27486,32767
27487,32767
27488,32767
27489,32767
27490,32767
27491,32767
27492,32767
27493,32767
27494,32767
27495,32767
27496,32767
27497,32767
27498,32767
27499,32767
27500,32767
27501,32767
27502,32767
27503,32767
27504,32767
27505,32767
27506,32767
27507,32767
27508,32767
27509,32767
27510,32767
27511,32767
27512,32767
27513,-32767
27514,-32767
27515,-32767
27516,-32767
27517,-32767
27518,-32767
27519,-32767
27520,-32767
27521,-32767
27522,-32767
27523,-32767
27524,-32767
27525,-32767
27526,-32767
27527,-32767
27528,-32767
27529,-32767
27530,-32767
27531,-32767
27532,-32767
27533,-32767
27534,-32767
27535,-32767
27536,-32767
27537,-32767
27538,-32767
27539,-32767
27540,-32767
27541,-32767
27542,-32767
27543,-32767
27544,-32767
27545,-32767
27546,-32767
27547,-32767
27548,-32767
27549,-32767
27550,-32767
27551,-32767
27552,-32767
27553,-32767
27554,-32767
27555,-32767
27556,-32767
27557,-32767
27558,-32767
27559,-32767
27560,-32767
27561,-32767
27562,-32767
27563,32767
27564,32767
27565,32767
27566,32767
27567,32767
27568,32767
27569,32767
27570,32767
27571,32767
27572,32767
27573,32767
27574,32767
27575,32767
27576,32767
27577,32767
27578,32767
27579,32767
27580,32767
27581,32767
27582,32767
27583,32767
27584,32767
27585,32767
27586,32767
27587,32767
27588,32767
27589,32767
27590,32767
27591,32767
27592,32767
27593,32767
27594,32767
27595,32767
27596,32767
27597,32767
27598,32767
27599,32767
27600,32767
27601,32767
27602,32767
27603,32767
27604,32767
27605,32767
27606,32767
27607,32767
27608,32767
27609,32767
27610,32767
27611,32767
27612,32767
27613,-32767
27614,-32767
27615,-32767
27616,-32767
27617,-32767
27618,-32767
27619,-32767
27620,-32767
27621,-32767
27622,-32767
27623,-32767
27624,-32767
27625,-32767
27626,-32767
27627,-32767
27628,-32767
27629,-32767
27630,-32767
27631,-32767
27632,-32767
27633,-32767
27634,-32767
27635,-32767
27636,-32767
27637,-32767
27638,-32767
27639,-32767
27640,-32767
27641,-32767
27642,-32767
27643,-32767
27644,-32767
27645,-32767
27646,-32767
27647,-32767
27648,-32767
27649,-32767
27650,-32767
27651,-32767
27652,-32767
27653,-32767
27654,-32767
27655,-32767
27656,-32767
27657,-32767
27658,-32767
27659,-32767
27660,-32767
27661,-32767
27662,-32767
27663,32767
27664,32767
27665,32767
27666,32767
27667,32767
27668,32767
27669,32767
27670,32767
27671,32767
27672,32767
27673,32767
27674,32767
27675,32767
27676,32767
27677,32767
27678,32767
27679,32767
27680,32767
27681,32767
27682,32767
27683,32767
27684,32767
27685,32767
27686,32767
27687,32767
27688,32767
27689,32767
27690,32767
27691,32767
27692,32767
27693,32767
27694,32767
27695,32767
27696,32767
27697,32767
27698,32767
27699,32767
27700,32767
27701,32767
27702,32767
27703,32767
27704,32767
27705,32767
27706,32767
27707,32767
27708,32767
27709,32767
27710,32767
27711,32767
27712,32767
27713,-32767
27714,-32767
27715,-32767
27716,-32767
27717,-32767
27718,-32767
27719,-32767
27720,-32767
27721,-32767
27722,-32767
27723,-32767
27724,-32767
27725,-32767
27726,-32767
27727,-32767
27728,-32767
27729,-32767
27730,-32767
27731,-32767
27732,-32767
27733,-32767
27734,-32767
27735,-32767
27736,-32767
27737,-32767
27738,-32767
27739,-32767
27740,-32767
27741,-32767
27742,-32767
27743,-32767
27744,-32767
27745,-32767
27746,-32767
27747,-32767
27748,-32767
27749,-32767
27750,-32767
27751,-32767
27752,-32767
27753,-32767
27754,-32767
27755,-32767
27756,-32767
27757,-32767
27758,-32767
27759,-32767
27760,-32767
27761,-32767
27762,-32767
27763,32767
27764,32767
27765,32767
27766,32767
27767,32767
27768,32767
27769,32767
27770,32767
27771,32767
27772,32767
27773,32767
27774,32767
27775,32767
27776,32767
27777,32767
27778,32767
27779,32767
27780,32767
27781,32767
27782,32767
27783,32767
27784,32767
27785,32767
27786,32767
27787,32767
27788,32767
27789,32767
27790,32767
27791,32767
27792,32767
27793,32767
27794,32767
27795,32767
27796,32767
27797,32767
27798,32767
27799,32767
27800,32767
27801,32767
27802,32767
27803,32767
27804,32767
27805,32767
27806,32767
27807,32767
27808,32767
27809,32767
27810,32767
27811,32767
27812,32767
27813,32767
27814,-32767
27815,-32767
27816,-32767
27817,-32767
27818,-32767
27819,-32767
27820,-32767
27821,-32767
27822,-32767
27823,-32767
27824,-32767
27825,-32767
27826,-32767
27827,-32767
27828,-32767
27829,-32767
27830,-32767
27831,-32767
27832,-32767
27833,-32767
27834,-32767
27835,-32767
27836,-32767
27837,-32767
27838,-32767
27839,-32767
27840,-32767
27841,-32767
27842,-32767
27843,-32767
27844,-32767
27845,-32767
27846,-32767
27847,-32767
27848,-32767
27849,-32767
27850,-32767
27851,-32767
27852,-32767
27853,-32767
27854,-32767
27855,-32767
27856,-32767
27857,-32767
27858,-32767
27859,-32767
27860,-32767
27861,-32767
27862,-32767
27863,-32767
27864,32767
27865,32767
27866,32767
27867,32767
27868,32767
27869,32767
27870,32767
27871,32767
27872,32767
27873,32767
27874,32767
27875,32767
27876,32767
27877,32767
27878,32767
27879,32767
27880,32767
27881,32767
27882,32767
27883,32767
27884,32767
27885,32767
27886,32767
27887,32767
27888,32767
27889,32767
27890,32767
27891,32767
27892,32767
27893,32767
27894,32767
27895,32767
27896,32767
27897,32767
27898,32767
27899,32767
27900,32767
27901,32767
27902,32767
27903,32767
27904,32767
27905,32767
27906,32767
27907,32767
27908,32767
27909,32767
27910,32767
27911,32767
27912,32767
27913,32767
27914,-32767
27915,-32767
27916,-32767
27917,-32767
27918,-32767
27919,-32767
27920,-32767
27921,-32767
27922,-32767
27923,-32767
27924,-32767
27925,-32767
27926,-32767
27927,-32767
27928,-32767
27929,-32767
27930,-32767
27931,-32767
27932,-32767
27933,-32767
27934,-32767
27935,-32767
27936,-32767
27937,-32767
27938,-32767
27939,-32767
27940,-32767
27941,-32767
27942,-32767
27943,-32767
27944,-32767
27945,-32767
27946,-32767
27947,-32767
27948,-32767
27949,-32767
27950,-32767
27951,-32767
27952,-32767
27953,-32767
27954,-32767
27955,-32767
27956,-32767
27957,-32767
27958,-32767
27959,-32767
27960,-32767
27961,-32767
27962,-32767
27963,-32767
27964,32767
27965,32767
27966,32767
27967,32767
27968,32767
27969,32767
27970,32767
27971,32767
27972,32767
27973,32767
27974,32767
27975,32767
27976,32767
27977,32767
27978,32767
27979,32767
27980,32767
27981,32767
27982,32767
27983,32767
27984,32767
27985,32767
27986,32767
27987,32767
27988,32767
27989,32767
27990,32767
27991,32767
27992,32767
27993,32767
27994,32767
27995,32767
27996,32767
27997,32767
27998,32767
27999,32767
28000,32767
28001,32767
28002,32767
28003,32767
28004,32767
28005,32767
28006,32767
28007,32767
28008,32767
28009,32767
28010,32767
28011,32767
28012,32767
28013,32767
28014,-32767
28015,-32767
28016,-32767
28017,-32767
28018,-32767
28019,-32767
28020,-32767
28021,-32767
28022,-32767
28023,-32767
28024,-32767
28025,-32767
28026,-32767
28027,-32767
28028,-32767
28029,-32767
28030,-32767
28031,-32767
28032,-32767
28033,-32767
28034,-32767
28035,-32767
28036,-32767
28037,-32767
28038,-32767
28039,-32767
28040,-32767
28041,-32767
28042,-32767
28043,-32767
28044,-32767
28045,-32767
28046,-32767
28047,-32767
28048,-32767
28049,-32767
28050,-32767
28051,-32767
28052,-32767
28053,-32767
28054,-32767
28055,-32767
28056,-32767
28057,-32767
28058,-32767
28059,-32767
28060,-32767
28061,-32767
28062,-32767
28063,-32767
28064,32767
28065,32767
28066,32767
28067,32767
28068,32767
28069,32767
28070,32767
28071,32767
28072,32767
28073,32767
28074,32767
28075,32767
28076,32767
28077,32767
28078,32767
28079,32767
28080,32767
28081,32767
28082,32767
28083,32767
28084,32767
28085,32767
28086,32767
28087,32767
28088,32767
28089,32767
28090,32767
28091,32767
28092,32767
28093,32767
28094,32767
28095,32767
28096,32767
28097,32767
28098,32767
28099,32767
28100,32767
28101,32767
28102,32767
28103,32767
28104,32767
28105,32767
28106,32767
28107,32767
28108,32767
28109,32767
28110,32767
28111,32767
28112,32767
28113,32767
28114,-32767
28115,-32767
28116,-32767
28117,-32767
28118,-32767
28119,-32767
28120,-32767
28121,-32767
28122,-32767
28123,-32767
28124,-32767
28125,-32767
28126,-32767
28127,-32767
28128,-32767
28129,-32767
28130,-32767
28131,-32767
28132,-32767
28133,-32767
28134,-32767
28135,-32767
28136,-32767
28137,-32767
28138,-32767
28139,-32767
28140,-32767
28141,-32767
28142,-32767
28143,-32767
28144,-32767
28145,-32767
28146,-32767
28147,-32767
28148,-32767
28149,-32767
28150,-32767
28151,-32767
28152,-32767
28153,-32767
28154,-32767
28155,-32767
28156,-32767
28157,-32767
28158,-32767
28159,-32767
28160,-32767
28161,-32767
28162,-32767
28163,-32767
28164,32767
28165,32767
28166,32767
28167,32767
28168,32767
28169,32767
28170,32767
28171,32767
28172,32767
28173,32767
28174,32767
28175,32767
28176,32767
28177,32767
28178,32767
28179,32767
28180,32767
28181,32767
28182,32767
28183,32767
28184,32767
28185,32767
28186,32767
28187,32767
28188,32767
28189,32767
28190,32767
28191,32767
28192,32767
28193,32767
28194,32767
28195,32767
28196,32767
28197,32767
28198,32767
28199,32767
28200,32767
28201,32767
28202,32767
28203,32767
28204,32767
28205,32767
28206,32767
28207,32767
28208,32767
28209,32767
28210,32767
28211,32767
28212,32767
28213,32767
28214,-32767
28215,-32767
28216,-32767
28217,-32767
28218,-32767
28219,-32767
28220,-32767
28221,-32767
28222,-32767
28223,-32767
28224,-32767
28225,-32767
28226,-32767
28227,-32767
28228,-32767
28229,-32767
28230,-32767
28231,-32767
28232,-32767
28233,-32767
28234,-32767
28235,-32767
28236,-32767
28237,-32767
28238,-32767
28239,-32767
28240,-32767
28241,-32767
28242,-32767
28243,-32767
28244,-32767
28245,-32767
28246,-32767
28247,-32767
28248,-32767
28249,-32767
28250,-32767
28251,-32767
28252,-32767
28253,-32767
28254,-32767
28255,-32767
28256,-32767
28257,-32767
28258,-32767
28259,-32767
28260,-32767
28261,-32767
28262,-32767
28263,-32767
28264,-32767
28265,32767
28266,32767
28267,32767
28268,32767
28269,32767
28270,32767
28271,32767
28272,32767
28273,32767
28274,32767
28275,32767
28276,32767
28277,32767
28278,32767
28279,32767
28280,32767
28281,32767
28282,32767
28283,32767
28284,32767
28285,32767
28286,32767
28287,32767
28288,32767
28289,32767
28290,32767
28291,32767
28292,32767
28293,32767
28294,32767
28295,32767
28296,32767
28297,32767
28298,32767
28299,32767
28300,32767
28301,32767
28302,32767
28303,32767
28304,32767
28305,32767
28306,32767
28307,32767
28308,32767
28309,32767
28310,32767
28311,32767
28312,32767
28313,32767
28314,32767
28315,-32767
28316,-32767
28317,-32767
28318,-32767
28319,-32767
28320,-32767
28321,-32767
28322,-32767
28323,-32767
28324,-32767
28325,-32767
28326,-32767
28327,-32767
28328,-32767
28329,-32767
28330,-32767
28331,-32767
28332,-32767
28333,-32767
28334,-32767
28335,-32767
28336,-32767
28337,-32767
28338,-32767
28339,-32767
28340,-32767
28341,-32767
28342,-32767
28343,-32767
28344,-32767
28345,-32767
28346,-32767
28347,-32767
28348,-32767
28349,-32767
28350,-32767
28351,-32767
28352,-32767
28353,-32767
28354,-32767
28355,-32767
28356,-32767
28357,-32767
28358,-32767
28359,-32767
28360,-32767
28361,-32767
28362,-32767
28363,-32767
28364,-32767
28365,32767
28366,32767
28367,32767
28368,32767
28369,32767
28370,32767
28371,32767
28372,32767
28373,32767
28374,32767
28375,32767
28376,32767
28377,32767
28378,32767
28379,32767
28380,32767
28381,32767
28382,32767
28383,32767
28384,32767
28385,32767
28386,32767
28387,32767
28388,32767
28389,32767
28390,32767
28391,32767
28392,32767
28393,32767
28394,32767
28395,32767
28396,32767
28397,32767
28398,32767
28399,32767
28400,32767
28401,32767
28402,32767
28403,32767
28404,32767
28405,32767
28406,32767
28407,32767
28408,32767
28409,32767
28410,32767
28411,32767
28412,32767
28413,32767
28414,32767
28415,-32767
28416,-32767
28417,-32767
28418,-32767
28419,-32767
28420,-32767
28421,-32767
28422,-32767
28423,-32767
28424,-32767
28425,-32767
28426,-32767
28427,-32767
28428,-32767
28429,-32767
28430,-32767
28431,-32767
28432,-32767
28433,-32767
28434,-32767
28435,-32767
28436,-32767
28437,-32767
28438,-32767
28439,-32767
28440,-32767
28441,-32767
28442,-32767
28443,-32767
28444,-32767
28445,-32767
28446,-32767
28447,-32767
28448,-32767
28449,-32767
28450,-32767
28451,-32767
28452,-32767
28453,-32767
28454,-32767
28455,-32767
28456,-32767
28457,-32767
28458,-32767
28459,-32767
28460,-32767
28461,-32767
28462,-32767
28463,-32767
28464,-32767
28465,32767
28466,32767
28467,32767
28468,32767
28469,32767
28470,32767
28471,32767
28472,32767
28473,32767
28474,32767
28475,32767
28476,32767
28477,32767
28478,32767
28479,32767
28480,32767
28481,32767
28482,32767
28483,32767
28484,32767
28485,32767
28486,32767
28487,32767
28488,32767
28489,32767
28490,32767
28491,32767
28492,32767
28493,32767
28494,32767
28495,32767
28496,32767
28497,32767
28498,32767
28499,32767
28500,32767
28501,32767
28502,32767
28503,32767
28504,32767
28505,32767
28506,32767
28507,32767
28508,32767
28509,32767
28510,32767
28511,32767
28512,32767
28513,32767
28514,32767
28515,-32767
28516,-32767
28517,-32767
28518,-32767
28519,-32767
28520,-32767
28521,-32767
28522,-32767
28523,-32767
28524,-32767
28525,-32767
28526,-32767
28527,-32767
28528,-32767
28529,-32767
28530,-32767
28531,-32767
28532,-32767
28533,-32767
28534,-32767
28535,-32767
28536,-32767
28537,-32767
28538,-32767
28539,-32767
28540,-32767
28541,-32767
28542,-32767
28543,-32767
28544,-32767
28545,-32767
28546,-32767
28547,-32767
28548,-32767
28549,-32767
28550,-32767
28551,-32767
28552,-32767
28553,-32767
28554,-32767
28555,-32767
28556,-32767
28557,-32767
28558,-32767
28559,-32767
28560,-32767
28561,-32767
28562,-32767
28563,-32767
28564,-32767
28565,32767
28566,32767
28567,32767
28568,32767
28569,32767
28570,32767
28571,32767
28572,32767
28573,32767
28574,32767
28575,32767
28576,32767
28577,32767
28578,32767
28579,32767
28580,32767
28581,32767
28582,32767
28583,32767
28584,32767
28585,32767
28586,32767
28587,32767
28588,32767
28589,32767
28590,32767
28591,32767
28592,32767
28593,32767
28594,32767
28595,32767
28596,32767
28597,32767
28598,32767
28599,32767
28600,32767
28601,32767
28602,32767
28603,32767
28604,32767
28605,32767
28606,32767
28607,32767
28608,32767
28609,32767
28610,32767
28611,32767
28612,32767
28613,32767
28614,32767
28615,-32767
28616,-32767
28617,-32767
28618,-32767
28619,-32767
28620,-32767
28621,-32767
28622,-32767
28623,-32767
28624,-32767
28625,-32767
28626,-32767
28627,-32767
28628,-32767
28629,-32767
28630,-32767
28631,-32767
28632,-32767
28633,-32767
28634,-32767
28635,-32767
28636,-32767
28637,-32767
28638,-32767
28639,-32767
28640,-32767
28641,-32767
28642,-32767
28643,-32767
28644,-32767
28645,-32767
28646,-32767
28647,-32767
28648,-32767
28649,-32767
28650,-32767
28651,-32767
28652,-32767
28653,-32767
28654,-32767
28655,-32767
28656,-32767
28657,-32767
28658,-32767
28659,-32767
28660,-32767
28661,-32767
28662,-32767
28663,-32767
28664,-32767
28665,32767
28666,32767
28667,32767
28668,32767
28669,32767
28670,32767
28671,32767
28672,32767
28673,32767
28674,32767
28675,32767
28676,32767
28677,32767
28678,32767
28679,32767
28680,32767
28681,32767
28682,32767
28683,32767
28684,32767
28685,32767
28686,32767
28687,32767
28688,32767
28689,32767
28690,32767
28691,32767
28692,32767
28693,32767
28694,32767
28695,32767
28696,32767
28697,32767
28698,32767
28699,32767
28700,32767
28701,32767
28702,32767
28703,32767
28704,32767
28705,32767
28706,32767
28707,32767
28708,32767
28709,32767
28710,32767
28711,32767
28712,32767
28713,32767
28714,32767
28715,32767
28716,-32767
28717,-32767
28718,-32767
28719,-32767
28720,-32767
28721,-32767
28722,-32767
28723,-32767
28724,-32767
28725,-32767
28726,-32767
28727,-32767
28728,-32767
28729,-32767
28730,-32767
28731,-32767
28732,-32767
28733,-32767
28734,-32767
28735,-32767
28736,-32767
28737,-32767
28738,-32767
28739,-32767
28740,-32767
28741,-32767
28742,-32767
28743,-32767
28744,-32767
28745,-32767
28746,-32767
28747,-32767
28748,-32767
28749,-32767
28750,-32767
28751,-32767
28752,-32767
28753,-32767
28754,-32767
28755,-32767
28756,-32767
28757,-32767
28758,-32767
28759,-32767
28760,-32767
28761,-32767
28762,-32767
28763,-32767
28764,-32767
28765,-32767
28766,32767
28767,32767
28768,32767
28769,32767
28770,32767
28771,32767
28772,32767
28773,32767
28774,32767
28775,32767
28776,32767
28777,32767
28778,32767
28779,32767
28780,32767
28781,32767
28782,32767
28783,32767
28784,32767
28785,32767
28786,32767
28787,32767
28788,32767
28789,32767
28790,32767
28791,32767
28792,32767
28793,32767
28794,32767
28795,32767
28796,32767
28797,32767
28798,32767
28799,32767
28800,32767
28801,32767
28802,32767
28803,32767
28804,32767
28805,32767
28806,32767
28807,32767
28808,32767
28809,32767
28810,32767
28811,32767
28812,32767
28813,32767
28814,32767
28815,32767
28816,-32767
28817,-32767
28818,-32767
28819,-32767
28820,-32767
28821,-32767
28822,-32767
28823,-32767
28824,-32767
28825,-32767
28826,-32767
28827,-32767
28828,-32767
28829,-32767
28830,-32767
28831,-32767
28832,-32767
28833,-32767
28834,-32767
28835,-32767
28836,-32767
28837,-32767
28838,-32767
28839,-32767
28840,-32767
28841,-32767
28842,-32767
28843,-32767
28844,-32767
28845,-32767
28846,-32767
28847,-32767
28848,-32767
28849,-32767
28850,-32767
28851,-32767
28852,-32767
28853,-32767
28854,-32767
28855,-32767
28856,-32767
28857,-32767
28858,-32767
28859,-32767
28860,-32767
28861,-32767
28862,-32767
28863,-32767
28864,-32767
28865,-32767
28866,32767
28867,32767
28868,32767
28869,32767
28870,32767
28871,32767
28872,32767
28873,32767
28874,32767
28875,32767
28876,32767
28877,32767
28878,32767
28879,32767
28880,32767
28881,32767
28882,32767
28883,32767
28884,32767
28885,32767
28886,32767
28887,32767
28888,32767
28889,32767
28890,32767
28891,32767
28892,32767
28893,32767
28894,32767
28895,32767
28896,32767
28897,32767
28898,32767
28899,32767
28900,32767
28901,32767
28902,32767
28903,32767
28904,32767
28905,32767
28906,32767
28907,32767
28908,32767
28909,32767
28910,32767
28911,32767
28912,32767
28913,32767
28914,32767
28915,32767
28916,-32767
28917,-32767
28918,-32767
28919,-32767
28920,-32767
28921,-32767
28922,-32767
28923,-32767
28924,-32767
28925,-32767
28926,-32767
28927,-32767
28928,-32767
28929,-32767
28930,-32767
28931,-32767
28932,-32767
28933,-32767
28934,-32767
28935,-32767
28936,-32767
28937,-32767
28938,-32767
28939,-32767
28940,-32767
28941,-32767
28942,-32767
28943,-32767
28944,-32767
28945,-32767
28946,-32767
28947,-32767
28948,-32767
28949,-32767
28950,-32767
28951,-32767
28952,-32767
28953,-32767
28954,-32767
28955,-32767
28956,-32767
28957,-32767
28958,-32767
28959,-32767
28960,-32767
28961,-32767
28962,-32767
28963,-32767
28964,-32767
28965,-32767
28966,32767
28967,32767
28968,32767
28969,32767
28970,32767
28971,32767
28972,32767
28973,32767
28974,32767
28975,32767
28976,32767
28977,32767
28978,32767
28979,32767
28980,32767
28981,32767
28982,32767
28983,32767
28984,32767
28985,32767
28986,32767
28987,32767
28988,32767
28989,32767
28990,32767
28991,32767
28992,32767
28993,32767
28994,32767
28995,32767
28996,32767
28997,32767
28998,32767
28999,32767
29000,32767
29001,32767
29002,32767
29003,32767
29004,32767
29005,32767
29006,32767
29007,32767
29008,32767
29009,32767
29010,32767
29011,32767
29012,32767
29013,32767
29014,32767
29015,32767
29016,-32767
29017,-32767
29018,-32767
29019,-32767
29020,-32767
29021,-32767
29022,-32767
29023,-32767
29024,-32767
29025,-32767
29026,-32767
29027,-32767
29028,-32767
29029,-32767
29030,-32767
29031,-32767
29032,-32767
29033,-32767
29034,-32767
29035,-32767
29036,-32767
29037,-32767
29038,-32767
29039,-32767
29040,-32767
29041,-32767
29042,-32767
29043,-32767
29044,-32767
29045,-32767
29046,-32767
29047,-32767
29048,-32767
29049,-32767
29050,-32767
29051,-32767
29052,-32767
29053,-32767
29054,-32767
29055,-32767
29056,-32767
29057,-32767
29058,-32767
29059,-32767
29060,-32767
29061,-32767
29062,-32767
29063,-32767
29064,-32767
29065,-32767
29066,32767
29067,32767
29068,32767
29069,32767
29070,32767
29071,32767
29072,32767
29073,32767
29074,32767
29075,32767
29076,32767
29077,32767
29078,32767
29079,32767
29080,32767
29081,32767
29082,32767
29083,32767
29084,32767
29085,32767
29086,32767
29087,32767
29088,32767
29089,32767
29090,32767
29091,32767
29092,32767
29093,32767
29094,32767
29095,32767
29096,32767
29097,32767
29098,32767
29099,32767
29100,32767
29101,32767
29102,32767
29103,32767
29104,32767
29105,32767
29106,32767
29107,32767
29108,32767
29109,32767
29110,32767
29111,32767
29112,32767
29113,32767
29114,32767
29115,32767
29116,32767
29117,-32767
29118,-32767
29119,-32767
29120,-32767
29121,-32767
29122,-32767
29123,-32767
29124,-32767
29125,-32767
29126,-32767
29127,-32767
29128,-32767
29129,-32767
29130,-32767
29131,-32767
29132,-32767
29133,-32767
29134,-32767
29135,-32767
29136,-32767
29137,-32767
29138,-32767
29139,-32767
29140,-32767
29141,-32767
29142,-32767
29143,-32767
29144,-32767
29145,-32767
29146,-32767
29147,-32767
29148,-32767
29149,-32767
29150,-32767
29151,-32767
29152,-32767
29153,-32767
29154,-32767
29155,-32767
29156,-32767
29157,-32767
29158,-32767
29159,-32767
29160,-32767
29161,-32767
29162,-32767
29163,-32767
29164,-32767
29165,-32767
29166,-32767
29167,32767
29168,32767
29169,32767
29170,32767
29171,32767
29172,32767
29173,32767
29174,32767
29175,32767
29176,32767
29177,32767
29178,32767
29179,32767
29180,32767
29181,32767
29182,32767
29183,32767
29184,32767
29185,32767
29186,32767
29187,32767
29188,32767
29189,32767
29190,32767
29191,32767
29192,32767
29193,32767
29194,32767
29195,32767
29196,32767
29197,32767
29198,32767
29199,32767
29200,32767
29201,32767
29202,32767
29203,32767
29204,32767
29205,32767
29206,32767
29207,32767
29208,32767
29209,32767
29210,32767
29211,32767
29212,32767
29213,32767
29214,32767
29215,32767
29216,32767
29217,-32767
29218,-32767
29219,-32767
29220,-32767
29221,-32767
29222,-32767
29223,-32767
29224,-32767
29225,-32767
29226,-32767
29227,-32767
29228,-32767
29229,-32767
29230,-32767
29231,-32767
29232,-32767
29233,-32767
29234,-32767
29235,-32767
29236,-32767
29237,-32767
29238,-32767
29239,-32767
29240,-32767
29241,-32767
29242,-32767
29243,-32767
29244,-32767
29245,-32767
29246,-32767
29247,-32767
29248,-32767
29249,-32767
29250,-32767
29251,-32767
29252,-32767
29253,-32767
29254,-32767
29255,-32767
29256,-32767
29257,-32767
29258,-32767
29259,-32767
29260,-32767
29261,-32767
29262,-32767
29263,-32767
29264,-32767
29265,-32767
29266,-32767
29267,32767
29268,32767
29269,32767
29270,32767
29271,32767
29272,32767
29273,32767
29274,32767
29275,32767
29276,32767
29277,32767
29278,32767
29279,32767
29280,32767
29281,32767
29282,32767
29283,32767
29284,32767
29285,32767
29286,32767
29287,32767
29288,32767
29289,32767
29290,32767
29291,32767
29292,32767
29293,32767
29294,32767
29295,32767
29296,32767
29297,32767
29298,32767
29299,32767
29300,32767
29301,32767
29302,32767
29303,32767
29304,32767
29305,32767
29306,32767
29307,32767
29308,32767
29309,32767
29310,32767
29311,32767
29312,32767
29313,32767
29314,32767
29315,32767
29316,32767
29317,-32767
29318,-32767
29319,-32767
29320,-32767
29321,-32767
29322,-32767
29323,-32767
29324,-32767
29325,-32767
29326,-32767
29327,-32767
29328,-32767
29329,-32767
29330,-32767
29331,-32767
29332,-32767
29333,-32767
29334,-32767
29335,-32767
29336,-32767
29337,-32767
29338,-32767
29339,-32767
29340,-32767
29341,-32767
29342,-32767
29343,-32767
29344,-32767
29345,-32767
29346,-32767
29347,-32767
29348,-32767
29349,-32767
29350,-32767
29351,-32767
29352,-32767
29353,-32767
29354,-32767
29355,-32767
29356,-32767
29357,-32767
29358,-32767
29359,-32767
29360,-32767
29361,-32767
29362,-32767
29363,-32767
29364,-32767
29365,-32767
29366,-32767
29367,32767
29368,32767
29369,32767
29370,32767
29371,32767
29372,32767
29373,32767
29374,32767
29375,32767
29376,32767
29377,32767
29378,32767
29379,32767
29380,32767
29381,32767
29382,32767
29383,32767
29384,32767
29385,32767
29386,32767
29387,32767
29388,32767
29389,32767
29390,32767
29391,32767
29392,32767
29393,32767
29394,32767
29395,32767
29396,32767
29397,32767
29398,32767
29399,32767
29400,32767
29401,32767
29402,32767
29403,32767
29404,32767
29405,32767
29406,32767
29407,32767
29408,32767
29409,32767
29410,32767
29411,32767
29412,32767
29413,32767
29414,32767
29415,32767
29416,32767
29417,-32767
29418,-32767
29419,-32767
29420,-32767
29421,-32767
29422,-32767
29423,-32767
29424,-32767
29425,-32767
29426,-32767
29427,-32767
29428,-32767
29429,-32767
29430,-32767
29431,-32767
29432,-32767
29433,-32767
29434,-32767
29435,-32767
29436,-32767
29437,-32767
29438,-32767
29439,-32767
29440,-32767
29441,-32767
29442,-32767
